car_id;display_name;year;make;model;asset;manufacturer_code;raw_model;confidence;zip_file;internal_path
4212;1993 Nissan 32 Skyline WTA;1993;Nissan;32 Skyline WTA;NIS_32_SkylineWTA_93;NIS;32 SkylineWTA;id-from-game-asset-name-auto-cleaned;NIS_32_SkylineWTA_93.zip;Scene/animations/Mojo/clip/carclips_4212.clipd
4213;2000 Nissan 36 Silvia WTA;2000;Nissan;36 Silvia WTA;NIS_36_SilviaWTA_00;NIS;36 SilviaWTA;id-from-game-asset-name-auto-cleaned;NIS_36_SilviaWTA_00.zip;Scene/animations/Mojo/clip/carclips_4213.clipd
4214;1995 Toyota 00 Supra WTA;1995;Toyota;00 Supra WTA;TOY_00_SupraWTA_95;TOY;00 SupraWTA;id-from-game-asset-name-auto-cleaned;TOY_00_SupraWTA_95.zip;Scene/animations/Mojo/clip/carclips_4214.clipd
4216;1994 Honda Acty Jobs;1994;Honda;Acty Jobs;HON_Acty_Jobs_94;HON;Acty Jobs;id-from-game-asset-name-auto-cleaned;HON_Acty_Jobs_94.zip;Scene/animations/Mojo/clip/carclips_4216.clipd
4221;2026 Toyota Scallop;2026;Toyota;Scallop;TOY_Scallop_26;TOY;Scallop;id-from-game-asset-name-auto-cleaned;TOY_Scallop_26.zip;Scene/animations/Mojo/clip/carclips_4221.clipd
4222;1989 Nissan Silvia Ks;1989;Nissan;Silvia Ks;NIS_SilviaKs_89;NIS;SilviaKs;id-from-game-asset-name-auto-cleaned;NIS_SilviaKs_89.zip;Scene/animations/Mojo/clip/carclips_4222.clipd
4223;2000 Nissan Skyline GTRVSpec II;2000;Nissan;Skyline GTRVSpec II;NIS_SkylineGTRVSpecII_00;NIS;SkylineGTRVSpecII;id-from-game-asset-name-auto-cleaned;NIS_SkylineGTRVSpecII_00.zip;Scene/animations/Mojo/clip/carclips_4223.clipd
4231;2004 Honda 52 S 2000 WTA;2004;Honda;52 S 2000 WTA;HON_52_S2000WTA_04;HON;52 S2000WTA;id-from-game-asset-name-auto-cleaned;HON_52_S2000WTA_04.zip;Scene/animations/Mojo/clip/carclips_4231.clipd
4232;2005 Porsche 00 Cayman WTA;2005;Porsche;00 Cayman WTA;POR_00_CaymanWTA_05;POR;00 CaymanWTA;id-from-game-asset-name-auto-cleaned;POR_00_CaymanWTA_05.zip;Scene/animations/Mojo/clip/carclips_4232.clipd
4234;2008 Honda Civic Type R;2008;Honda;Civic Type R;HON_CivicTypeR_08;HON;CivicTypeR;id-from-game-asset-name-auto-cleaned;HON_CivicTypeR_08.zip;Scene/animations/Mojo/clip/carclips_4234.clipd
4250;1985 Toyota Sprinter TG;1985;Toyota;Sprinter TG;TOY_SprinterTG_85;TOY;SprinterTG;id-from-game-asset-name-auto-cleaned;TOY_SprinterTG_85.zip;Scene/animations/Mojo/clip/carclips_4250.clipd
4251;2003 Honda S 2000 TG;2003;Honda;S 2000 TG;HON_S2000TG_03;HON;S2000TG;id-from-game-asset-name-auto-cleaned;HON_S2000TG_03.zip;Scene/animations/Mojo/clip/carclips_4251.clipd
4252;1998 Subaru Impreza 22 BTG;1998;Subaru;Impreza 22 BTG;SUB_Impreza22BTG_98;SUB;Impreza22BTG;id-from-game-asset-name-auto-cleaned;SUB_Impreza22BTG_98.zip;Scene/animations/Mojo/clip/carclips_4252.clipd
4254;2001 Honda 33 Integra WTA;2001;Honda;33 Integra WTA;HON_33_IntegraWTA_01;HON;33 IntegraWTA;id-from-game-asset-name-auto-cleaned;HON_33_IntegraWTA_01.zip;Scene/animations/Mojo/clip/carclips_4254.clipd
4255;2005 Toyota Crown Taxi;2005;Toyota;Crown Taxi;TOY_CrownTaxi_05;TOY;CrownTaxi;id-from-game-asset-name-auto-cleaned;TOY_CrownTaxi_05.zip;Scene/animations/Mojo/clip/carclips_4255.clipd
4257;2017 Toyota JPNTaxi;2017;Toyota;JPNTaxi;TOY_JPNTaxi_17;TOY;JPNTaxi;id-from-game-asset-name-auto-cleaned;TOY_JPNTaxi_17.zip;Scene/animations/Mojo/clip/carclips_4257.clipd
4259;2013 Toyota GT 86 Stories;2013;Toyota;GT 86 Stories;TOY_GT86_Stories_13;TOY;GT86 Stories;id-from-game-asset-name-auto-cleaned;TOY_GT86_Stories_13.zip;Scene/animations/Mojo/clip/carclips_4259.clipd
4260;2024 Nissan GTRNISMOID;2024;Nissan;GTRNISMOID;NIS_GTRNISMOID_24;NIS;GTRNISMOID;id-from-game-asset-name-auto-cleaned;NIS_GTRNISMOID_24.zip;Scene/animations/Mojo/clip/carclips_4260.clipd
4261;1995 Porsche 911 GT 2 ID;1995;Porsche;911 GT 2 ID;POR_911GT2ID_95;POR;911GT2ID;id-from-game-asset-name-auto-cleaned;POR_911GT2ID_95.zip;Scene/animations/Mojo/clip/carclips_4261.clipd
4263;2026 Toyota Scallop ID;2026;Toyota;Scallop ID;TOY_ScallopID_26;TOY;ScallopID;id-from-game-asset-name-auto-cleaned;TOY_ScallopID_26.zip;Scene/animations/Mojo/clip/carclips_4263.clipd
4264;2018 Ferrari FXXKEvo WP;2018;Ferrari;FXXKEvo WP;FER_FXXKEvoWP_18;FER;FXXKEvoWP;id-from-game-asset-name-auto-cleaned;FER_FXXKEvoWP_18.zip;Scene/animations/Mojo/clip/carclips_4264.clipd
4265;2021 Mercedes-Benz GTBlack Series WP;2021;Mercedes-Benz;GTBlack Series WP;MER_GTBlackSeriesWP_21;MER;GTBlackSeriesWP;id-from-game-asset-name-auto-cleaned;MER_GTBlackSeriesWP_21.zip;Scene/animations/Mojo/clip/carclips_4265.clipd
4266;2021 BMW M 4 WP;2021;BMW;M 4 WP;BMW_M4WP_21;BMW;M4WP;id-from-game-asset-name-auto-cleaned;BMW_M4WP_21.zip;Scene/animations/Mojo/clip/carclips_4266.clipd
4267;2004 Mitsubishi Lancer Evo VIIIMRWP;2004;Mitsubishi;Lancer Evo VIIIMRWP;MIT_LancerEvoVIIIMRWP_04;MIT;LancerEvoVIIIMRWP;id-from-game-asset-name-auto-cleaned;MIT_LancerEvoVIIIMRWP_04.zip;Scene/animations/Mojo/clip/carclips_4267.clipd
4268;2023 Ford F 150 Raptor RWP;2023;Ford;F 150 Raptor RWP;FOR_F150RaptorRWP_23;FOR;F150RaptorRWP;id-from-game-asset-name-auto-cleaned;FOR_F150RaptorRWP_23.zip;Scene/animations/Mojo/clip/carclips_4268.clipd
4277;1992 Honda 21 Civic WTA;1992;Honda;21 Civic WTA;HON_21_CivicWTA_92;HON;21 CivicWTA;id-from-game-asset-name-auto-cleaned;HON_21_CivicWTA_92.zip;Scene/animations/Mojo/clip/carclips_4277.clipd
4278;2025 Toyota Land Cruiser;2025;Toyota;Land Cruiser;TOY_LandCruiser_25;TOY;LandCruiser;id-from-game-asset-name-auto-cleaned;TOY_LandCruiser_25.zip;Scene/animations/Mojo/clip/carclips_4278.clipd
4287;1994 Subaru Vivio RXRFE;1994;Subaru;Vivio RXRFE;SUB_VivioRXRFE_94;SUB;VivioRXRFE;id-from-game-asset-name-auto-cleaned;SUB_VivioRXRFE_94.zip;Scene/animations/Mojo/clip/carclips_4287.clipd
4303;2012 Nissan GTRTG;2012;Nissan;GTRTG;NIS_GTRTG_12;NIS;GTRTG;id-from-game-asset-name-auto-cleaned;NIS_GTRTG_12.zip;Scene/animations/Mojo/clip/carclips_4303.clipd
4313;1970 Porsche 3 917 LHFE;1970;Porsche;3 917 LHFE;POR_3_917LHFE_70;POR;3 917LHFE;id-from-game-asset-name-auto-cleaned;POR_3_917LHFE_70.zip;Scene/animations/Mojo/clip/carclips_4313.clipd
4315;1962 Peel P 50 Trolli;1962;Peel;P 50 Trolli;PEE_P50Trolli_62;PEE;P50Trolli;id-from-game-asset-name-auto-cleaned;PEE_P50Trolli_62.zip;Scene/animations/Mojo/clip/carclips_4315.clipd
4332;2005 Toyota Crown Taxi Traffic;2005;Toyota;Crown Taxi Traffic;TOY_CrownTaxi_Traffic_05;TOY;CrownTaxi Traffic;id-from-game-asset-name-auto-cleaned;TOY_CrownTaxi_Traffic_05.zip;Scene/animations/Mojo/clip/carclips_4332.clipd
4333;2017 Toyota JPNTaxi Traffic;2017;Toyota;JPNTaxi Traffic;TOY_JPNTaxi_Traffic_17;TOY;JPNTaxi Traffic;id-from-game-asset-name-auto-cleaned;TOY_JPNTaxi_Traffic_17.zip;Scene/animations/Mojo/clip/carclips_4333.clipd
4341;2017 Ferrari J 50 PO;2017;Ferrari;J 50 PO;FER_J50PO_17;FER;J50PO;id-from-game-asset-name-auto-cleaned;FER_J50PO_17.zip;Scene/animations/Mojo/clip/carclips_4341.clipd
4342;1965 Toyota Sports 800 Fanta;1965;Toyota;Sports 800 Fanta;TOY_Sports800Fanta_65;TOY;Sports800Fanta;id-from-game-asset-name-auto-cleaned;TOY_Sports800Fanta_65.zip;Scene/animations/Mojo/clip/carclips_4342.clipd
